SquareFootage,BackyardSpace,NumBedrooms,AgeOfHome,SchoolRating,RenovationQuality,Price
1292.55,692.31,3,16.89,7.93,5.59,653098.2287
854.32,87.62,3,122.77,4.98,2.35,129436.3972
1305.44,401.45,3,58.49,9.28,6.3,317623.7007
744.96,590.96,3,112.59,5.71,4.73,260065.2432
1711.71,1013.39,3,64.35,7.91,3.78,458228.8181
770.74,372.5,2,36.01,9.79,6.15,380930.7666
550.0,641.16,4,93.13,8.73,4.0,120021.2617
1037.77,22.57,4,14.34,4.92,4.67,410505.7881
550.0,335.59,3,4.61,4.25,3.39,134547.8645
949.45,540.27,3,1.02,8.56,5.11,446895.5184
829.16,367.52,4,10.34,9.46,6.53,392080.7921
1413.16,554.43,3,31.43,6.87,5.73,350743.6955
795.13,1110.65,3,35.57,6.55,5.19,218544.2298
1495.88,764.44,2,83.0,5.19,3.56,206442.1435
1172.05,631.0,3,8.81,6.71,6.0,259413.2253
1000.46,354.08,2,18.18,8.46,6.77,125330.8811
1376.82,636.25,4,43.07,8.42,5.54,375807.7968
850.9,166.22,2,33.24,6.42,2.87,256951.685
2047.85,667.98,2,42.05,9.13,5.55,492346.072
550.0,406.06,2,54.2,5.19,3.94,111387.8426
550.0,336.71,1,2.48,6.06,3.36,140480.1178
550.0,258.5,4,61.57,8.78,5.16,298550.7118
1003.08,553.67,3,100.78,7.21,5.66,448388.3903
905.66,1061.04,2,70.01,6.9,5.04,178847.5692
607.23,468.05,4,21.4,6.96,2.53,313865.4735
795.02,505.39,2,8.31,6.88,3.73,209281.8858
2014.53,349.18,3,82.26,6.24,4.53,479347.3542
930.21,566.0,2,34.76,4.14,5.51,241370.1502
2034.08,230.2,3,20.63,9.52,3.99,420008.0172
1108.96,523.92,4,38.87,2.98,2.56,260597.4029
1169.3,376.64,5,21.16,5.73,3.63,494047.2404
1280.42,281.29,3,85.72,8.42,4.94,513305.2882
584.56,675.47,4,54.63,5.01,6.22,221980.481
602.49,489.82,2,27.12,8.12,2.87,226476.069
1451.42,414.73,2,7.24,5.63,3.3,442888.6542
550.0,710.29,4,48.01,3.62,4.17,104515.8155
2228.78,8.42,2,9.74,7.4,6.5,471933.5698
961.97,301.57,3,26.12,7.7,4.2,376806.9077
550.0,145.93,2,8.47,6.93,5.58,360383.6609
834.57,439.92,3,70.86,5.63,3.51,198803.6428
857.34,139.8,2,66.65,5.13,3.78,227750.252
974.78,754.78,2,59.2,6.12,5.32,292000.4039
550.0,903.12,4,63.09,10.0,5.77,319296.6176
1245.36,727.46,4,33.55,8.16,3.69,348788.7039
550.0,230.72,3,14.7,4.41,3.39,323911.7643
1434.95,1010.57,3,7.42,7.99,7.35,591379.3687
1198.31,747.07,2,96.25,7.84,5.8,262216.334
906.08,702.68,1,49.67,6.29,3.4,111532.0583
1295.36,46.4,2,106.99,4.39,4.92,301123.5065
765.15,469.24,4,59.63,5.46,4.3,197930.0233
1326.19,444.04,2,35.46,5.64,5.32,368004.9107
1358.99,346.6,3,23.07,7.26,5.81,340697.6327
901.84,280.13,3,55.74,5.75,6.07,222754.4147
811.92,19.64,4,44.8,7.11,1.57,335423.1111
914.6,547.89,4,73.19,6.65,4.35,237801.2117
963.49,593.93,3,27.91,8.72,6.41,363179.2547
1561.0,643.29,5,83.69,8.94,5.81,702986.559
1014.08,276.56,4,15.87,6.85,6.35,387702.7452
787.09,828.23,3,1.65,10.0,5.46,498591.0251
820.98,285.53,5,79.73,10.0,6.43,313402.4745
562.94,494.66,3,99.9,4.9,3.94,112495.9077
839.82,700.17,5,58.65,4.61,5.21,597680.795
1175.26,60.38,3,8.5,7.85,5.4,407702.4333
1553.57,844.06,4,26.07,10.0,8.8,438060.8193
745.2,642.3,3,28.63,10.0,4.86,228007.9217
897.47,112.36,3,48.85,6.05,2.04,149637.461
897.54,1032.54,5,38.12,9.49,6.82,545986.41
600.01,922.82,1,39.03,7.84,1.51,158374.7565
988.77,791.05,2,58.57,5.69,4.41,362288.7938
1943.54,418.46,3,44.41,8.77,7.25,553869.8339
728.24,616.13,3,12.34,3.91,4.18,249996.7756
1404.58,508.44,3,15.2,6.5,5.88,357602.1174
1324.79,445.99,2,36.69,8.0,6.21,258264.0576
1754.22,635.61,5,34.31,7.66,7.55,465727.5718
1228.73,479.01,5,35.96,7.32,4.78,284453.0662
550.0,644.38,2,11.32,7.94,3.19,195818.9389
841.64,642.0,2,51.07,7.24,4.44,425329.428
1031.45,355.85,5,44.06,6.85,3.46,544573.6443
1017.71,552.38,3,10.25,8.66,8.18,340131.4768
818.79,897.01,5,67.91,9.72,8.61,262084.584
1151.39,1200.29,3,98.41,6.61,6.32,267071.2183
550.0,466.04,1,57.11,4.75,1.13,323049.1251
1081.25,861.93,4,55.59,10.0,7.63,436059.7709
1313.71,839.16,2,83.71,7.96,5.48,228529.6801
783.91,1092.25,2,66.68,2.17,1.64,225040.9524
1195.25,443.95,3,36.08,10.0,6.2,420670.8592
550.0,935.23,2,63.93,1.43,4.48,281768.783
1454.5,393.24,4,59.86,4.77,5.4,395455.9143
550.0,826.02,3,96.83,4.97,3.78,147100.1732
1207.99,617.54,4,17.12,9.03,6.22,395342.5076
1460.2,606.25,2,56.09,6.4,3.18,210296.1478
550.0,250.64,2,29.4,7.81,1.46,179707.2477
1410.37,380.29,2,48.3,7.09,6.66,231996.3563
976.42,22.64,4,37.52,6.27,6.01,550819.4833
1937.36,471.75,1,34.71,7.5,6.25,506588.2279
1109.14,358.51,3,50.34,8.47,5.23,318574.8172
550.0,902.1,2,60.25,1.79,2.42,129388.2699
1134.03,984.12,3,26.84,9.53,6.34,621039.3751
1613.59,1070.89,3,40.59,6.33,7.32,264770.1768
1256.39,592.6,4,49.84,7.39,6.11,362670.4233
1373.24,249.93,1,91.75,6.72,2.22,159865.7763
946.9,596.87,3,120.73,6.08,1.35,135171.2247
746.19,175.3,3,36.92,5.96,4.51,338874.9432
735.48,812.71,3,33.81,6.46,4.38,207916.0652
713.07,845.74,1,11.88,5.76,2.51,253804.8412
1492.21,943.07,3,37.8,3.54,3.17,413716.1285
550.0,418.94,1,11.38,3.24,0.49,239473.8559
846.38,842.59,2,96.49,3.12,4.54,350815.0944
1506.92,657.32,1,8.3,3.04,1.42,93040.74187
1787.52,446.99,3,75.0,9.11,6.95,631525.8582
1253.92,254.82,2,1.66,5.94,4.75,124117.4428
1127.34,695.64,5,53.33,8.17,4.34,480959.1294
550.0,761.76,2,65.28,6.32,6.15,168395.9918
1481.17,866.11,3,9.44,5.04,7.69,649669.2624
550.32,833.79,1,24.09,3.44,2.29,153786.7746
676.94,504.16,4,24.54,7.54,4.27,304780.9044
982.34,94.79,2,16.18,7.33,4.01,260961.0197
870.7,836.51,4,9.7,8.67,8.8,412065.7793
550.0,892.35,4,28.18,7.97,4.76,307821.1758
550.0,719.3,3,62.82,6.6,4.0,242770.8674
1260.48,642.56,4,13.29,4.83,3.6,439405.5189
1662.55,929.42,3,25.53,9.01,8.53,579376.8411
1625.02,195.41,5,49.96,5.56,1.16,263584.8855
550.0,243.47,4,68.12,7.15,6.29,371056.8776
1241.4,663.77,3,64.95,6.65,4.98,322889.1985
1366.41,1067.16,4,26.46,8.85,5.8,352007.6445
865.23,519.56,3,45.04,9.01,4.74,298703.9825
550.0,274.94,3,45.06,6.0,2.65,203789.1138
1144.18,269.27,4,76.16,9.36,6.04,486223.6836
550.0,200.61,4,105.69,2.93,1.94,191567.1324
847.5,450.23,3,32.08,8.92,3.17,226085.6429
550.0,454.37,1,61.16,5.51,1.36,174009.5459
910.77,412.71,2,13.11,8.37,3.72,393730.3412
968.4,474.64,2,76.54,4.81,1.59,180812.6816
550.0,380.44,3,0.37,4.59,3.93,97214.25526
894.61,191.89,3,27.97,8.05,5.2,202350.4343
1900.51,815.84,3,49.15,9.95,5.98,409990.2258
695.85,1058.78,3,23.15,7.39,6.43,343211.2567
1278.78,60.41,1,107.66,6.68,4.37,216777.2147
550.0,762.56,3,104.51,7.3,1.32,107551.5454
1064.7,853.17,1,12.7,5.22,4.21,285942.035
1136.53,29.91,2,68.95,4.26,4.57,270183.298
1158.81,367.32,5,89.44,8.34,5.0,315701.3441
1293.97,756.53,5,56.31,4.1,4.96,714639.506
890.03,620.5,3,82.1,10.0,5.85,350210.6549
659.36,221.75,4,73.51,8.02,5.19,537768.8483
550.0,427.19,2,3.64,6.64,2.45,119661.8405
959.11,105.58,2,54.42,6.4,2.33,197713.3609
587.41,526.89,2,25.71,7.33,7.12,121473.7397
1233.39,1103.46,3,32.33,5.92,4.16,293993.3106
1208.75,574.9,1,5.27,6.17,4.43,175056.4765
952.71,313.49,4,37.67,8.56,5.9,250630.2176
1672.14,249.43,3,17.9,8.19,4.46,365013.7557
1226.92,137.5,4,19.47,7.68,6.32,363917.0858
704.82,492.72,3,4.59,6.2,3.6,261312.3182
1222.1,400.08,4,22.96,4.92,4.55,277380.0021
746.96,335.93,2,17.1,2.76,2.94,301554.775
1516.18,419.58,3,18.35,9.42,6.48,294474.7962
1216.56,624.93,4,69.65,9.57,7.79,492082.8928
550.0,65.14,2,46.18,4.32,1.95,86238.83042
1291.47,428.66,2,119.97,5.69,3.51,112350.1734
1306.61,585.89,5,16.07,7.6,8.35,298228.7665
1707.24,1155.6,2,33.05,5.01,6.25,314212.8878
1421.91,993.73,2,2.3,5.24,5.48,413615.4089
1551.69,962.41,4,33.29,8.25,7.01,501300.8343
976.05,481.87,5,11.15,5.23,4.99,453849.3753
1077.55,81.33,4,7.57,6.86,6.67,377705.7939
592.47,319.47,2,55.66,8.63,6.67,150242.8915
1901.93,674.85,4,13.78,9.83,9.32,991274.4424
1102.68,108.35,5,22.67,9.09,6.14,454624.7953
1168.01,335.34,1,37.92,7.69,4.6,114219.9196
1709.82,1019.27,3,9.94,10.0,6.53,451632.5014
919.65,1094.1,3,45.01,9.71,10.0,345417.8795
1356.81,472.25,4,46.49,7.17,5.96,485288.7307
1349.61,565.76,4,23.47,5.17,5.93,508459.2489
1946.87,815.24,3,36.06,10.0,6.15,682957.6831
1520.66,390.41,2,79.46,6.35,3.9,152273.9906
1029.78,344.32,4,59.03,7.96,6.94,478765.379
1640.35,16.32,3,44.42,6.41,4.9,408698.952
947.02,582.49,2,43.07,7.78,8.72,303848.0849
1214.26,608.01,3,29.49,6.65,4.7,485823.7032
1075.51,243.85,3,44.48,8.54,4.78,324655.1221
774.56,1003.29,3,0.32,8.15,7.71,295611.038
1554.05,609.36,2,78.22,6.56,7.25,325843.6499
789.19,718.26,4,56.55,8.42,7.33,429472.0052
793.9,254.51,3,72.56,6.9,7.94,173076.6515
1341.66,369.36,3,14.17,7.67,5.09,274644.6068
679.29,889.96,2,63.3,2.83,0.64,216655.028
1586.43,356.56,6,22.57,4.63,6.72,432756.0642
1029.58,536.85,3,5.11,7.46,3.86,194939.3225
837.79,745.25,2,57.67,3.91,5.06,298930.5856
1219.17,635.43,4,74.06,8.49,5.65,335873.3856
717.8,524.78,3,78.09,5.74,4.75,150688.617
550.0,278.16,1,40.53,4.78,0.14,89280.14708
1184.28,320.38,5,23.74,7.51,7.54,416279.762
550.0,477.22,3,53.4,5.33,4.8,194669.4038
1666.04,369.84,4,120.17,7.35,6.21,582712.1101
1371.91,906.34,2,5.79,5.13,3.38,217355.5061
852.81,336.31,4,4.34,7.9,3.22,312105.731
860.64,525.55,4,49.1,6.05,4.21,265426.7808
601.5,422.68,2,11.18,4.73,0.64,175174.4727
1010.97,591.17,4,4.23,6.31,6.72,403775.1233
550.0,431.09,3,109.32,7.55,4.28,202260.9904
1463.97,244.47,4,48.42,8.0,3.42,413029.4084
987.04,504.71,3,2.97,2.95,2.16,163368.2428
1289.57,575.73,1,85.11,3.14,6.28,127826.9011
550.0,422.08,2,16.56,3.72,2.33,152646.3897
550.0,347.77,4,76.54,8.13,1.01,134596.131
1029.81,24.46,2,85.69,5.0,5.09,227867.0347
779.94,66.42,4,12.91,6.4,1.66,207249.2201
660.24,534.92,2,0.09,6.86,5.72,124085.0562
1020.35,114.53,4,7.59,6.36,2.78,290249.893
714.31,380.52,5,73.3,5.5,1.56,271564.8979
1175.56,701.66,1,38.57,7.66,6.52,380646.3154
1154.13,599.28,4,5.65,7.18,3.92,567107.0582
948.98,689.82,4,29.14,5.24,4.88,642582.8348
899.97,688.21,2,46.27,6.44,4.65,179935.4661
1211.22,590.32,4,59.0,7.17,4.77,480828.826
1047.86,905.7,4,12.44,10.0,7.93,277087.4016
1199.76,456.96,3,72.11,7.89,3.54,374306.8394
1421.77,493.6,3,123.83,8.65,4.43,423648.7103
2130.05,839.07,2,49.11,2.57,3.93,333004.9719
1550.51,148.42,1,3.63,5.9,5.05,210136.9152
1967.05,1080.25,3,97.49,9.27,7.34,425217.6306
1003.5,382.44,3,30.42,8.32,5.95,411627.6809
922.31,314.82,3,1.1,8.57,7.06,452303.4089
905.99,584.18,2,30.62,7.17,3.09,255798.0539
1162.05,331.68,4,64.36,7.3,5.57,334043.8965
917.42,515.4,2,27.27,7.5,7.27,198408.6971
550.0,291.25,3,21.19,9.5,5.9,396697.5594
2369.85,403.31,3,12.49,9.32,7.84,332887.2554
550.0,31.28,4,22.87,5.56,4.38,339846.8397
2186.44,626.15,2,46.46,7.3,8.59,411235.6714
992.53,505.11,3,56.51,6.29,3.53,332437.6919
1372.17,873.65,1,35.49,4.37,3.59,175921.5956
917.3,588.81,3,19.86,5.71,4.4,166427.1753
1363.54,452.71,2,25.73,6.35,2.49,143619.0809
1015.7,546.59,3,67.94,9.33,6.24,287789.7826
550.0,526.23,3,22.15,6.85,2.57,138546.8422
1344.89,102.77,2,82.25,7.67,1.78,128863.451
632.32,488.42,2,29.78,7.74,4.31,251516.9781
688.68,708.18,4,24.33,9.02,7.09,313710.4687
716.61,995.09,5,18.49,8.32,4.99,324846.9354
1667.96,344.67,4,21.56,10.0,8.27,290805.3052
882.35,663.78,2,90.68,6.22,3.46,126372.039
550.0,232.45,3,73.54,2.67,2.59,142295.662
2111.58,676.72,4,30.62,8.95,6.47,571602.0232
662.93,989.58,3,17.44,8.04,6.81,460052.4777
1010.89,581.64,1,11.69,3.61,3.08,116897.0428
1394.28,170.79,4,50.15,8.2,5.05,215313.2562
550.0,422.57,3,70.56,7.61,4.71,194777.6616
550.0,288.91,2,68.46,3.34,3.57,174263.9779
1809.46,377.13,3,92.87,4.0,5.75,196604.6614
1065.79,380.22,2,8.46,2.86,3.07,145967.6379
550.0,551.48,5,46.07,6.29,0.65,232443.1219
1032.08,530.8,2,4.13,4.86,0.27,153304.2906
820.43,573.52,2,29.49,7.52,6.67,209952.1873
643.21,274.11,1,34.4,5.83,4.58,117728.0793
1318.16,785.01,3,43.18,9.07,6.77,482068.3311
550.0,604.13,2,18.49,5.59,5.1,215120.723
586.69,317.88,4,96.16,9.97,7.22,209402.4015
1317.5,169.35,4,25.79,9.55,6.59,443293.6067
734.98,757.53,4,33.47,5.29,5.59,364630.6228
1228.22,460.19,2,35.3,6.75,6.11,212369.7208
690.87,313.82,2,149.3,5.43,3.01,184298.8701
1246.55,777.32,2,26.72,6.3,6.89,162069.5658
1671.11,848.09,3,9.5,8.16,3.38,297133.7751
696.19,444.87,4,72.5,4.99,1.53,301719.5129
609.97,32.79,3,123.09,8.2,5.92,107249.169
550.0,113.42,2,16.15,6.39,2.75,167792.6953
1175.77,223.27,3,66.36,9.43,8.2,504189.9766
994.02,757.76,4,39.41,9.77,7.88,290609.6604
1561.56,525.49,4,22.18,6.15,3.93,494415.0555
1487.0,806.68,4,35.92,8.98,6.42,404071.5205
1305.82,347.3,3,15.75,4.83,4.08,269349.8726
550.0,530.03,3,37.99,6.57,2.12,119365.209
1139.0,1191.61,4,20.2,6.0,4.35,189391.0331
598.13,642.53,3,107.84,7.38,5.34,200630.6172
550.0,683.43,3,99.07,10.0,6.06,203073.0997
945.36,281.91,3,8.61,5.07,4.05,153056.5317
550.0,714.65,1,14.14,3.52,5.12,107153.8993
1300.04,554.01,4,47.27,7.45,5.06,263745.9375
1047.13,553.82,4,39.57,5.52,4.41,245724.4255
1282.32,752.49,4,40.62,7.64,6.27,402197.8271
1322.55,818.06,3,9.27,9.55,6.98,413801.6422
975.14,277.69,2,40.83,4.21,4.9,278236.9864
2727.04,772.22,4,21.49,9.69,4.89,600335.1548
917.84,958.22,3,13.76,6.9,1.66,224321.015
1463.73,738.76,4,26.96,7.2,5.7,455628.2404
671.47,185.52,3,42.08,6.49,2.46,159097.7158
550.0,339.7,3,3.79,7.56,7.66,334113.5332
1348.31,1012.37,2,74.04,5.63,2.92,182488.3861
1114.3,821.15,4,16.89,4.7,3.24,285175.2294
1032.34,221.1,3,32.45,7.07,4.37,323339.5808
986.38,72.66,2,58.57,9.21,5.09,188525.5716
928.36,749.46,3,5.25,8.14,4.68,408009.4866
1789.95,474.51,2,1.93,9.21,5.89,484361.1995
1575.85,807.83,5,9.78,4.16,6.9,485449.7041
1083.05,710.06,1,63.52,6.33,3.52,98573.58358
1760.77,459.59,2,83.89,6.86,5.85,549795.928
1806.23,898.98,1,35.91,7.81,7.84,408791.31
632.61,408.07,2,85.38,7.98,6.63,216648.2848
1338.02,115.06,4,48.72,9.3,7.77,402487.8841
550.0,68.91,4,56.59,6.29,6.02,286430.9385
752.35,723.63,1,61.57,6.48,4.72,111551.2801
1168.93,143.66,4,39.15,10.0,5.17,311591.5511
1078.38,188.26,1,22.3,2.94,4.57,291471.0943
1857.6,451.37,2,18.55,5.01,2.69,306739.1784
767.45,152.8,2,136.27,4.54,3.55,104345.7119
550.0,55.58,6,58.88,9.71,3.97,301654.4355
1398.37,865.6,2,30.62,5.63,3.47,126778.5049
1791.41,584.62,5,80.21,7.49,5.24,282835.0753
598.47,971.78,2,19.39,4.03,0.79,142093.7534
822.88,99.71,1,20.16,7.55,4.66,190205.9094
1351.19,122.85,2,32.84,9.45,7.25,195998.6689
669.41,314.18,3,56.62,4.65,4.82,263076.735
1741.57,668.65,2,2.75,2.9,4.92,416626.6304
1291.47,259.1,3,64.39,7.94,8.61,399129.7357
811.36,1036.7,3,0.41,6.68,4.68,113258.5348
550.0,548.27,3,35.57,9.34,5.01,179792.2036
914.61,1014.42,2,81.84,6.04,0.52,156291.7125
1084.91,830.3,2,27.96,6.69,7.41,270462.6923
986.07,71.57,3,141.09,7.23,6.24,233002.9048
550.0,1489.33,1,8.38,4.81,0.65,151577.0948
1377.51,33.1,4,62.77,5.7,3.41,329381.1695
1226.9,124.54,4,64.92,8.88,7.27,278318.661
973.81,615.27,3,95.66,3.26,4.92,177518.1051
1637.03,72.67,4,76.25,8.53,2.87,286857.3794
825.1,1158.99,2,36.68,6.68,6.82,225913.5844
550.0,196.71,3,83.06,1.42,5.45,171925.6082
1145.91,561.14,3,89.58,5.76,8.06,201157.2822
1196.5,458.34,2,33.85,4.3,5.61,227861.6369
1142.34,543.48,3,25.78,9.3,6.32,265068.4697
675.76,618.96,3,25.41,5.91,3.58,190078.5479
600.31,142.87,2,36.76,8.25,0.78,111939.1888
1531.71,318.78,4,71.76,9.45,5.92,579001.6333
730.3,1162.25,4,8.95,6.34,5.92,254900.1712
839.02,646.01,3,5.31,6.92,4.95,548884.3065
1002.82,1139.61,3,71.4,8.51,4.15,150126.3934
1240.92,154.29,3,92.89,10.0,6.39,299565.611
1508.89,284.42,3,16.88,7.67,5.21,397269.967
1674.78,126.6,3,35.09,4.92,6.05,327068.3617
550.0,72.65,3,66.74,6.26,1.48,195297.2596
897.9,878.38,4,108.37,6.31,3.44,384728.6432
1438.33,442.11,4,3.76,8.88,7.02,632980.112
1113.56,38.55,3,53.25,5.88,4.59,312620.9171
550.0,566.81,2,54.37,4.89,4.43,166175.7552
550.0,367.33,3,130.9,4.44,3.6,276102.4432
1672.22,527.91,4,47.92,8.79,4.64,448776.4174
1051.16,98.68,4,76.48,8.61,7.38,204027.4388
1406.46,169.89,3,36.12,5.56,3.69,435944.4423
955.63,698.47,2,68.63,5.78,6.55,271531.6073
1751.95,662.06,3,7.4,9.06,8.17,456311.9426
1364.97,220.55,4,6.96,7.92,4.6,819756.8075
1012.98,78.91,3,56.22,6.34,1.69,173899.5665
1358.53,832.65,3,44.67,8.19,5.72,278518.2929
550.0,355.38,3,104.93,4.45,3.2,96016.41834
1774.08,522.48,2,12.35,5.52,4.46,363914.6366
1152.41,676.01,1,78.97,6.92,3.45,186324.8193
550.0,408.84,2,66.49,6.18,3.18,190132.4176
1132.62,1216.87,4,104.55,6.47,5.53,231746.2944
1145.43,592.24,2,36.31,6.42,5.04,398073.4053
550.0,211.66,4,67.58,6.68,6.21,232410.9649
830.58,902.26,1,7.52,8.12,4.32,101236.1876
550.0,440.12,4,30.35,5.84,9.08,294572.4649
581.23,763.99,3,59.57,8.6,1.01,112204.4099
906.8,157.3,4,62.14,3.83,1.91,262803.5963
1438.56,516.27,3,102.49,10.0,7.52,470273.5243
1184.55,413.01,3,28.05,5.43,4.3,251064.3973
1257.89,596.72,4,39.53,7.0,4.33,339540.6449
1054.0,735.07,4,95.72,7.38,5.38,411337.1456
550.0,883.76,1,9.79,6.33,1.64,189156.7895
1066.98,697.27,3,84.13,8.43,7.17,468472.1179
550.0,86.43,2,70.08,6.33,5.13,277700.7131
1535.8,622.19,3,2.27,9.36,7.77,492873.3022
1835.01,842.08,3,40.01,6.65,5.46,668295.4842
550.0,344.01,3,24.64,9.61,5.25,293364.156
1524.01,658.44,3,140.11,5.96,3.76,295184.9616
873.98,778.0,4,4.73,5.49,7.51,326752.5584
860.71,546.49,1,14.68,5.48,2.79,108336.1425
976.6,483.23,5,21.69,10.0,5.05,289352.8122
1099.53,218.94,3,62.5,8.43,3.46,288045.5479
1291.36,614.33,4,47.06,10.0,7.81,383859.4941
918.0,288.11,3,69.1,6.61,5.63,387076.1872
1186.46,286.16,1,100.12,4.66,4.34,211981.4799
550.0,355.3,2,97.58,7.38,2.43,223367.7467
1251.08,282.53,3,29.14,3.66,5.72,350686.3764
1033.74,815.76,2,137.0,4.43,3.96,122016.6518
1255.65,711.58,2,46.23,6.46,5.65,201989.3311
1307.18,149.03,3,17.04,6.41,5.39,338380.9694
650.59,889.26,1,5.2,5.99,3.01,99926.50041
1017.85,553.96,3,63.8,6.9,3.37,296536.7354
771.68,436.59,5,14.21,6.65,5.85,417551.268
550.0,556.16,3,61.36,8.29,8.57,409291.9788
1205.61,642.57,4,52.11,10.0,8.02,338560.184
838.09,226.89,3,46.32,4.36,1.83,134447.8725
1881.78,31.56,2,48.85,10.0,7.06,356250.7195
909.24,432.83,2,29.12,4.53,5.59,214448.7043
1327.08,84.94,1,77.01,4.8,4.01,118517.5122
1376.39,36.68,3,88.25,8.23,7.04,453237.3277
1564.31,203.81,4,21.56,7.71,7.3,682995.0557
1403.29,399.15,5,11.23,7.81,8.63,578788.0282
550.0,287.23,4,69.53,6.5,3.69,144597.1668
804.42,66.63,3,32.33,8.31,6.19,296317.4918
1202.15,1127.32,1,59.25,5.92,5.85,165950.2086
884.1,926.52,4,98.18,10.0,5.67,256648.7761
1314.1,1209.42,4,16.76,6.41,4.16,426242.3791
942.18,721.79,3,36.56,7.87,4.15,155913.4548
1513.75,462.52,4,32.43,7.28,2.59,290455.1881
1538.64,855.67,2,69.81,5.97,7.19,391493.9671
728.28,747.22,3,86.34,6.61,5.54,255148.639
1373.52,243.99,2,37.42,6.6,4.67,178507.514
1111.51,72.77,5,59.1,8.84,4.27,364999.49
743.14,7.43,3,63.48,6.24,6.14,230854.4814
938.02,130.91,3,19.66,7.07,4.66,182530.0161
550.0,477.04,1,20.13,6.49,2.45,372771.7711
1418.41,883.36,3,35.32,4.56,0.38,401205.3247
824.68,443.81,4,50.93,9.41,4.81,350823.0371
550.0,696.13,4,43.23,9.59,5.21,164664.3915
1245.47,521.89,1,8.89,5.19,3.13,96713.65354
1080.39,232.64,3,22.17,5.92,3.87,217778.2459
1203.14,413.73,2,2.83,7.5,5.93,233917.4045
550.0,529.29,1,51.85,3.28,1.1,202878.4811
1596.19,735.47,4,22.51,9.51,5.36,350619.7241
1816.71,372.31,2,44.46,8.26,4.61,354268.4129
1655.49,607.94,3,14.08,5.15,3.8,251984.0737
1309.44,898.41,3,116.31,7.36,4.63,346404.9159
550.0,289.02,1,67.49,3.59,0.6,308828.2779
981.57,632.73,4,0.75,8.46,8.14,689398.8244
550.0,172.4,3,38.54,8.48,2.64,135470.4414
1533.97,521.74,4,74.67,9.64,6.26,397874.7103
1551.59,221.29,3,87.02,9.54,6.76,403389.7835
771.94,251.07,3,47.86,5.66,1.89,212846.8827
1057.01,207.59,3,30.22,8.06,4.45,277537.2027
598.26,303.09,5,67.8,4.83,4.0,379268.1187
1062.4,613.88,3,38.73,4.69,5.96,298752.8523
1420.25,513.57,2,60.63,6.94,4.52,528127.8507
912.18,466.76,4,39.33,10.0,4.55,491058.1524
2187.19,222.5,1,49.71,8.39,5.92,346591.1288
1466.12,564.1,2,6.97,9.46,6.56,360835.3173
1608.13,751.05,4,37.3,5.65,5.52,265916.5792
1404.97,239.1,2,50.89,9.28,8.84,451105.5525
1476.04,263.1,4,12.01,8.73,6.79,695356.7368
2097.51,882.41,3,7.47,9.18,7.55,739816.9259
872.51,763.07,1,57.23,5.26,2.15,122975.5391
1069.19,397.15,3,26.75,8.23,6.08,240135.3011
708.08,137.97,4,18.24,6.8,7.62,548590.0138
1068.3,629.24,3,24.07,4.16,5.96,200818.954
812.92,212.02,3,2.86,6.77,5.19,239811.194
838.47,219.28,2,58.02,5.0,2.1,110427.8589
1487.08,495.59,4,52.8,8.54,2.97,524579.4399
726.54,547.76,3,26.82,7.43,2.59,209759.2238
1065.62,420.97,4,43.04,5.1,5.09,186897.8253
1572.46,792.09,3,9.53,4.22,9.42,334719.6051
550.0,290.28,1,5.79,5.14,3.71,172692.171
1914.87,273.61,4,7.95,9.24,6.72,403224.7699
933.03,755.42,3,12.87,7.89,1.41,381405.3245
1198.14,137.93,1,54.8,6.93,5.89,197633.9779
1428.56,661.4,3,35.0,8.49,6.42,323908.0938
550.0,991.53,3,30.34,6.7,5.73,402121.6345
1693.37,627.71,3,52.19,7.21,3.57,568904.4179
1000.26,76.71,3,22.15,10.0,6.81,384219.8759
1193.46,721.33,3,1.24,8.83,7.68,197703.9644
948.18,122.42,2,8.22,5.85,6.97,269144.7304
1221.1,249.89,4,90.49,3.19,5.16,336939.7982
694.46,358.04,3,49.09,6.02,5.99,307105.4905
724.79,912.79,3,24.88,4.96,4.68,197747.4995
550.0,510.33,4,13.31,10.0,6.27,437769.4065
846.7,519.02,1,10.97,6.7,4.46,144160.3422
1531.23,140.5,3,24.14,9.31,4.74,348768.5642
632.84,676.1,4,19.53,7.85,4.24,235796.2815
820.88,116.81,2,10.35,7.46,6.13,349996.2652
550.0,173.52,1,84.68,3.46,4.88,163677.9423
1627.28,681.23,3,27.34,8.04,6.69,394010.6991
1246.25,429.54,2,91.27,7.41,4.02,181669.9418
684.35,352.73,3,67.62,6.7,4.15,161999.2888
550.0,738.71,2,14.02,6.01,2.76,179729.0412
550.0,422.75,2,32.67,4.04,2.25,158916.1659
1581.07,278.44,3,12.89,8.18,4.68,406831.7743
1814.66,433.52,5,14.37,9.72,5.47,553379.1957
550.0,575.86,3,34.74,7.51,4.0,459398.3591
1526.27,670.2,5,37.84,8.79,6.34,724198.9065
550.0,189.29,4,77.62,6.34,5.92,248188.2014
1122.76,325.05,1,39.52,5.21,0.13,274713.7644
550.0,543.23,2,96.14,4.44,0.81,200754.4642
700.49,596.34,1,53.29,1.67,2.34,252073.0135
550.0,428.63,3,47.99,5.05,2.68,264833.5258
1524.87,490.03,3,79.78,6.46,5.52,282926.7594
1239.34,175.75,5,50.37,8.71,4.93,484959.3802
